segment_id,forecast_as_of,day,date,survival_probability,failure_probability_by_day
SEG-042,2025-11-21,1,2025-11-22,0.99980275,0.00019725
SEG-042,2025-11-21,2,2025-11-23,0.99960547,0.00039453
SEG-042,2025-11-21,3,2025-11-24,0.99940816,0.00059184
SEG-042,2025-11-21,4,2025-11-25,0.99921082,0.00078918
SEG-042,2025-11-21,5,2025-11-26,0.99901345,0.00098655
SEG-042,2025-11-21,6,2025-11-27,0.99881605,0.00118395
SEG-042,2025-11-21,7,2025-11-28,0.99861863,0.00138137
SEG-042,2025-11-21,8,2025-11-29,0.99842117,0.00157883
SEG-042,2025-11-21,9,2025-11-30,0.99822369,0.00177631
SEG-042,2025-11-21,10,2025-12-01,0.99802618,0.00197382
SEG-042,2025-11-21,11,2025-12-02,0.99782864,0.00217136
SEG-042,2025-11-21,12,2025-12-03,0.99763107,0.00236893
SEG-042,2025-11-21,13,2025-12-04,0.99743348,0.00256652
SEG-042,2025-11-21,14,2025-12-05,0.99723585,0.00276415
SEG-042,2025-11-21,15,2025-12-06,0.9970382,0.0029618
SEG-042,2025-11-21,16,2025-12-07,0.99684052,0.00315948
SEG-042,2025-11-21,17,2025-12-08,0.99664282,0.00335718
SEG-042,2025-11-21,18,2025-12-09,0.99644508,0.00355492
SEG-042,2025-11-21,19,2025-12-10,0.99624732,0.00375268
SEG-042,2025-11-21,20,2025-12-11,0.99604953,0.00395047
SEG-042,2025-11-21,21,2025-12-12,0.99585171,0.00414829
SEG-042,2025-11-21,22,2025-12-13,0.99565387,0.00434613
SEG-042,2025-11-21,23,2025-12-14,0.995456,0.004544
SEG-042,2025-11-21,24,2025-12-15,0.9952581,0.0047419
SEG-042,2025-11-21,25,2025-12-16,0.99506018,0.00493982
SEG-042,2025-11-21,26,2025-12-17,0.99486223,0.00513777
SEG-042,2025-11-21,27,2025-12-18,0.99466425,0.00533575
SEG-042,2025-11-21,28,2025-12-19,0.99446624,0.00553376
SEG-042,2025-11-21,29,2025-12-20,0.99426821,0.00573179
SEG-042,2025-11-21,30,2025-12-21,0.99407016,0.00592984
SEG-043,2025-11-21,1,2025-11-22,0.99996452,3.548e-05
SEG-043,2025-11-21,2,2025-11-23,0.99992902,7.098e-05
SEG-043,2025-11-21,3,2025-11-24,0.99989352,0.00010648
SEG-043,2025-11-21,4,2025-11-25,0.999858,0.000142
SEG-043,2025-11-21,5,2025-11-26,0.99982247,0.00017753
SEG-043,2025-11-21,6,2025-11-27,0.99978694,0.00021306
SEG-043,2025-11-21,7,2025-11-28,0.99975139,0.00024861
SEG-043,2025-11-21,8,2025-11-29,0.99971583,0.00028417
SEG-043,2025-11-21,9,2025-11-30,0.99968025,0.00031975
SEG-043,2025-11-21,10,2025-12-01,0.99964467,0.00035533
SEG-043,2025-11-21,11,2025-12-02,0.99960908,0.00039092
SEG-043,2025-11-21,12,2025-12-03,0.99957348,0.00042652
SEG-043,2025-11-21,13,2025-12-04,0.99953786,0.00046214
SEG-043,2025-11-21,14,2025-12-05,0.99950224,0.00049776
SEG-043,2025-11-21,15,2025-12-06,0.9994666,0.0005334
SEG-043,2025-11-21,16,2025-12-07,0.99943095,0.00056905
SEG-043,2025-11-21,17,2025-12-08,0.9993953,0.0006047
SEG-043,2025-11-21,18,2025-12-09,0.99935963,0.00064037
SEG-043,2025-11-21,19,2025-12-10,0.99932395,0.00067605
SEG-043,2025-11-21,20,2025-12-11,0.99928826,0.00071174
SEG-043,2025-11-21,21,2025-12-12,0.99925256,0.00074744
SEG-043,2025-11-21,22,2025-12-13,0.99921685,0.00078315
SEG-043,2025-11-21,23,2025-12-14,0.99918112,0.00081888
SEG-043,2025-11-21,24,2025-12-15,0.99914539,0.00085461
SEG-043,2025-11-21,25,2025-12-16,0.99910965,0.00089035
SEG-043,2025-11-21,26,2025-12-17,0.99907389,0.00092611
SEG-043,2025-11-21,27,2025-12-18,0.99903813,0.00096187
SEG-043,2025-11-21,28,2025-12-19,0.99900235,0.00099765
SEG-043,2025-11-21,29,2025-12-20,0.99896657,0.00103343
SEG-043,2025-11-21,30,2025-12-21,0.99893077,0.00106923
SEG-044,2025-11-21,1,2025-11-22,0.99995729,4.271e-05
SEG-044,2025-11-21,2,2025-11-23,0.99991456,8.544e-05
SEG-044,2025-11-21,3,2025-11-24,0.99987182,0.00012818
SEG-044,2025-11-21,4,2025-11-25,0.99982907,0.00017093
SEG-044,2025-11-21,5,2025-11-26,0.9997863,0.0002137
SEG-044,2025-11-21,6,2025-11-27,0.99974353,0.00025647
SEG-044,2025-11-21,7,2025-11-28,0.99970073,0.00029927
SEG-044,2025-11-21,8,2025-11-29,0.99965793,0.00034207
SEG-044,2025-11-21,9,2025-11-30,0.99961511,0.00038489
SEG-044,2025-11-21,10,2025-12-01,0.99957228,0.00042772
SEG-044,2025-11-21,11,2025-12-02,0.99952944,0.00047056
SEG-044,2025-11-21,12,2025-12-03,0.99948659,0.00051341
SEG-044,2025-11-21,13,2025-12-04,0.99944372,0.00055628
SEG-044,2025-11-21,14,2025-12-05,0.99940084,0.00059916
SEG-044,2025-11-21,15,2025-12-06,0.99935795,0.00064205
SEG-044,2025-11-21,16,2025-12-07,0.99931504,0.00068496
SEG-044,2025-11-21,17,2025-12-08,0.99927212,0.00072788
SEG-044,2025-11-21,18,2025-12-09,0.99922919,0.00077081
SEG-044,2025-11-21,19,2025-12-10,0.99918625,0.00081375
SEG-044,2025-11-21,20,2025-12-11,0.99914329,0.00085671
SEG-044,2025-11-21,21,2025-12-12,0.99910032,0.00089968
SEG-044,2025-11-21,22,2025-12-13,0.99905734,0.00094266
SEG-044,2025-11-21,23,2025-12-14,0.99901435,0.00098565
SEG-044,2025-11-21,24,2025-12-15,0.99897134,0.00102866
SEG-044,2025-11-21,25,2025-12-16,0.99892832,0.00107168
SEG-044,2025-11-21,26,2025-12-17,0.99888529,0.00111471
SEG-044,2025-11-21,27,2025-12-18,0.99884225,0.00115775
SEG-044,2025-11-21,28,2025-12-19,0.99879919,0.00120081
SEG-044,2025-11-21,29,2025-12-20,0.99875612,0.00124388
SEG-044,2025-11-21,30,2025-12-21,0.99871304,0.00128696
SEG-045,2025-11-21,1,2025-11-22,0.9996963,0.0003037
SEG-045,2025-11-21,2,2025-11-23,0.99939259,0.00060741
SEG-045,2025-11-21,3,2025-11-24,0.99908886,0.00091114
SEG-045,2025-11-21,4,2025-11-25,0.99878512,0.00121488
SEG-045,2025-11-21,5,2025-11-26,0.99848138,0.00151862
SEG-045,2025-11-21,6,2025-11-27,0.99817761,0.00182239
SEG-045,2025-11-21,7,2025-11-28,0.99787384,0.00212616
SEG-045,2025-11-21,8,2025-11-29,0.99757006,0.00242994
SEG-045,2025-11-21,9,2025-11-30,0.99726626,0.00273374
SEG-045,2025-11-21,10,2025-12-01,0.99696245,0.00303755
SEG-045,2025-11-21,11,2025-12-02,0.99665863,0.00334137
SEG-045,2025-11-21,12,2025-12-03,0.9963548,0.0036452
SEG-045,2025-11-21,13,2025-12-04,0.99605096,0.00394904
SEG-045,2025-11-21,14,2025-12-05,0.99574711,0.00425289
SEG-045,2025-11-21,15,2025-12-06,0.99544325,0.00455675
SEG-045,2025-11-21,16,2025-12-07,0.99513938,0.00486062
SEG-045,2025-11-21,17,2025-12-08,0.9948355,0.0051645
SEG-045,2025-11-21,18,2025-12-09,0.99453161,0.00546839
SEG-045,2025-11-21,19,2025-12-10,0.99422771,0.00577229
SEG-045,2025-11-21,20,2025-12-11,0.9939238,0.0060762
SEG-045,2025-11-21,21,2025-12-12,0.99361988,0.00638012
SEG-045,2025-11-21,22,2025-12-13,0.99331595,0.00668405
SEG-045,2025-11-21,23,2025-12-14,0.99301201,0.00698799
SEG-045,2025-11-21,24,2025-12-15,0.99270806,0.00729194
SEG-045,2025-11-21,25,2025-12-16,0.99240411,0.00759589
SEG-045,2025-11-21,26,2025-12-17,0.99210015,0.00789985
SEG-045,2025-11-21,27,2025-12-18,0.99179617,0.00820383
SEG-045,2025-11-21,28,2025-12-19,0.99149219,0.00850781
SEG-045,2025-11-21,29,2025-12-20,0.99118821,0.00881179
SEG-045,2025-11-21,30,2025-12-21,0.99088421,0.00911579
SEG-046,2025-11-21,1,2025-11-22,0.99983407,0.00016593
SEG-046,2025-11-21,2,2025-11-23,0.99966812,0.00033188
SEG-046,2025-11-21,3,2025-11-24,0.99950213,0.00049787
SEG-046,2025-11-21,4,2025-11-25,0.99933611,0.00066389
SEG-046,2025-11-21,5,2025-11-26,0.99917007,0.00082993
SEG-046,2025-11-21,6,2025-11-27,0.99900399,0.00099601
SEG-046,2025-11-21,7,2025-11-28,0.99883789,0.00116211
SEG-046,2025-11-21,8,2025-11-29,0.99867176,0.00132824
SEG-046,2025-11-21,9,2025-11-30,0.99850559,0.00149441
SEG-046,2025-11-21,10,2025-12-01,0.9983394,0.0016606
SEG-046,2025-11-21,11,2025-12-02,0.99817318,0.00182682
SEG-046,2025-11-21,12,2025-12-03,0.99800693,0.00199307
SEG-046,2025-11-21,13,2025-12-04,0.99784065,0.00215935
SEG-046,2025-11-21,14,2025-12-05,0.99767435,0.00232565
SEG-046,2025-11-21,15,2025-12-06,0.99750801,0.00249199
SEG-046,2025-11-21,16,2025-12-07,0.99734165,0.00265835
SEG-046,2025-11-21,17,2025-12-08,0.99717525,0.00282475
SEG-046,2025-11-21,18,2025-12-09,0.99700883,0.00299117
SEG-046,2025-11-21,19,2025-12-10,0.99684238,0.00315762
SEG-046,2025-11-21,20,2025-12-11,0.9966759,0.0033241
SEG-046,2025-11-21,21,2025-12-12,0.9965094,0.0034906
SEG-046,2025-11-21,22,2025-12-13,0.99634286,0.00365714
SEG-046,2025-11-21,23,2025-12-14,0.9961763,0.0038237
SEG-046,2025-11-21,24,2025-12-15,0.99600971,0.00399029
SEG-046,2025-11-21,25,2025-12-16,0.99584309,0.00415691
SEG-046,2025-11-21,26,2025-12-17,0.99567644,0.00432356
SEG-046,2025-11-21,27,2025-12-18,0.99550977,0.00449023
SEG-046,2025-11-21,28,2025-12-19,0.99534307,0.00465693
SEG-046,2025-11-21,29,2025-12-20,0.99517634,0.00482366
SEG-046,2025-11-21,30,2025-12-21,0.99500958,0.00499042
SEG-047,2025-11-21,1,2025-11-22,0.99984992,0.00015008
SEG-047,2025-11-21,2,2025-11-23,0.99969981,0.00030019
SEG-047,2025-11-21,3,2025-11-24,0.99954967,0.00045033
SEG-047,2025-11-21,4,2025-11-25,0.9993995,0.0006005
SEG-047,2025-11-21,5,2025-11-26,0.9992493,0.0007507
SEG-047,2025-11-21,6,2025-11-27,0.99909907,0.00090093
SEG-047,2025-11-21,7,2025-11-28,0.99894882,0.00105118
SEG-047,2025-11-21,8,2025-11-29,0.99879853,0.00120147
SEG-047,2025-11-21,9,2025-11-30,0.99864822,0.00135178
SEG-047,2025-11-21,10,2025-12-01,0.99849787,0.00150213
SEG-047,2025-11-21,11,2025-12-02,0.9983475,0.0016525
SEG-047,2025-11-21,12,2025-12-03,0.9981971,0.0018029
SEG-047,2025-11-21,13,2025-12-04,0.99804667,0.00195333
SEG-047,2025-11-21,14,2025-12-05,0.99789622,0.00210378
SEG-047,2025-11-21,15,2025-12-06,0.99774573,0.00225427
SEG-047,2025-11-21,16,2025-12-07,0.99759522,0.00240478
SEG-047,2025-11-21,17,2025-12-08,0.99744468,0.00255532
SEG-047,2025-11-21,18,2025-12-09,0.99729411,0.00270589
SEG-047,2025-11-21,19,2025-12-10,0.99714351,0.00285649
SEG-047,2025-11-21,20,2025-12-11,0.99699288,0.00300712
SEG-047,2025-11-21,21,2025-12-12,0.99684223,0.00315777
SEG-047,2025-11-21,22,2025-12-13,0.99669155,0.00330845
SEG-047,2025-11-21,23,2025-12-14,0.99654084,0.00345916
SEG-047,2025-11-21,24,2025-12-15,0.9963901,0.0036099
SEG-047,2025-11-21,25,2025-12-16,0.99623934,0.00376066
SEG-047,2025-11-21,26,2025-12-17,0.99608854,0.00391146
SEG-047,2025-11-21,27,2025-12-18,0.99593772,0.00406228
SEG-047,2025-11-21,28,2025-12-19,0.99578688,0.00421312
SEG-047,2025-11-21,29,2025-12-20,0.995636,0.004364
SEG-047,2025-11-21,30,2025-12-21,0.9954851,0.0045149
SEG-048,2025-11-21,1,2025-11-22,0.99987394,0.00012606
SEG-048,2025-11-21,2,2025-11-23,0.99974785,0.00025215
SEG-048,2025-11-21,3,2025-11-24,0.99962173,0.00037827
SEG-048,2025-11-21,4,2025-11-25,0.99949559,0.00050441
SEG-048,2025-11-21,5,2025-11-26,0.99936942,0.00063058
SEG-048,2025-11-21,6,2025-11-27,0.99924322,0.00075678
SEG-048,2025-11-21,7,2025-11-28,0.99911699,0.00088301
SEG-048,2025-11-21,8,2025-11-29,0.99899074,0.00100926
SEG-048,2025-11-21,9,2025-11-30,0.99886446,0.00113554
SEG-048,2025-11-21,10,2025-12-01,0.99873815,0.00126185
SEG-048,2025-11-21,11,2025-12-02,0.99861181,0.00138819
SEG-048,2025-11-21,12,2025-12-03,0.99848545,0.00151455
SEG-048,2025-11-21,13,2025-12-04,0.99835906,0.00164094
SEG-048,2025-11-21,14,2025-12-05,0.99823265,0.00176735
SEG-048,2025-11-21,15,2025-12-06,0.9981062,0.0018938
SEG-048,2025-11-21,16,2025-12-07,0.99797973,0.00202027
SEG-048,2025-11-21,17,2025-12-08,0.99785324,0.00214676
SEG-048,2025-11-21,18,2025-12-09,0.99772671,0.00227329
SEG-048,2025-11-21,19,2025-12-10,0.99760016,0.00239984
SEG-048,2025-11-21,20,2025-12-11,0.99747359,0.00252641
SEG-048,2025-11-21,21,2025-12-12,0.99734698,0.00265302
SEG-048,2025-11-21,22,2025-12-13,0.99722035,0.00277965
SEG-048,2025-11-21,23,2025-12-14,0.9970937,0.0029063
SEG-048,2025-11-21,24,2025-12-15,0.99696701,0.00303299
SEG-048,2025-11-21,25,2025-12-16,0.99684031,0.00315969
SEG-048,2025-11-21,26,2025-12-17,0.99671357,0.00328643
SEG-048,2025-11-21,27,2025-12-18,0.99658681,0.00341319
SEG-048,2025-11-21,28,2025-12-19,0.99646002,0.00353998
SEG-048,2025-11-21,29,2025-12-20,0.99633321,0.00366679
SEG-048,2025-11-21,30,2025-12-21,0.99620637,0.00379363
SEG-049,2025-11-21,1,2025-11-22,0.99984231,0.00015769
SEG-049,2025-11-21,2,2025-11-23,0.9996846,0.0003154
SEG-049,2025-11-21,3,2025-11-24,0.99952685,0.00047315
SEG-049,2025-11-21,4,2025-11-25,0.99936908,0.00063092
SEG-049,2025-11-21,5,2025-11-26,0.99921127,0.00078873
SEG-049,2025-11-21,6,2025-11-27,0.99905344,0.00094656
SEG-049,2025-11-21,7,2025-11-28,0.99889558,0.00110442
SEG-049,2025-11-21,8,2025-11-29,0.99873768,0.00126232
SEG-049,2025-11-21,9,2025-11-30,0.99857976,0.00142024
SEG-049,2025-11-21,10,2025-12-01,0.99842181,0.00157819
SEG-049,2025-11-21,11,2025-12-02,0.99826384,0.00173616
SEG-049,2025-11-21,12,2025-12-03,0.99810583,0.00189417
SEG-049,2025-11-21,13,2025-12-04,0.99794779,0.00205221
SEG-049,2025-11-21,14,2025-12-05,0.99778973,0.00221027
SEG-049,2025-11-21,15,2025-12-06,0.99763163,0.00236837
SEG-049,2025-11-21,16,2025-12-07,0.99747351,0.00252649
SEG-049,2025-11-21,17,2025-12-08,0.99731536,0.00268464
SEG-049,2025-11-21,18,2025-12-09,0.99715718,0.00284282
SEG-049,2025-11-21,19,2025-12-10,0.99699897,0.00300103
SEG-049,2025-11-21,20,2025-12-11,0.99684074,0.00315926
SEG-049,2025-11-21,21,2025-12-12,0.99668247,0.00331753
SEG-049,2025-11-21,22,2025-12-13,0.99652418,0.00347582
SEG-049,2025-11-21,23,2025-12-14,0.99636586,0.00363414
SEG-049,2025-11-21,24,2025-12-15,0.99620752,0.00379248
SEG-049,2025-11-21,25,2025-12-16,0.99604914,0.00395086
SEG-049,2025-11-21,26,2025-12-17,0.99589074,0.00410926
SEG-049,2025-11-21,27,2025-12-18,0.99573231,0.00426769
SEG-049,2025-11-21,28,2025-12-19,0.99557385,0.00442615
SEG-049,2025-11-21,29,2025-12-20,0.99541536,0.00458464
SEG-049,2025-11-21,30,2025-12-21,0.99525685,0.00474315
SEG-050,2025-11-21,1,2025-11-22,0.99988552,0.00011448
SEG-050,2025-11-21,2,2025-11-23,0.99977101,0.00022899
SEG-050,2025-11-21,3,2025-11-24,0.99965647,0.00034353
SEG-050,2025-11-21,4,2025-11-25,0.99954191,0.00045809
SEG-050,2025-11-21,5,2025-11-26,0.99942732,0.00057268
SEG-050,2025-11-21,6,2025-11-27,0.99931271,0.00068729
SEG-050,2025-11-21,7,2025-11-28,0.99919807,0.00080193
SEG-050,2025-11-21,8,2025-11-29,0.9990834,0.0009166
SEG-050,2025-11-21,9,2025-11-30,0.99896871,0.00103129
SEG-050,2025-11-21,10,2025-12-01,0.99885399,0.00114601
SEG-050,2025-11-21,11,2025-12-02,0.99873925,0.00126075
SEG-050,2025-11-21,12,2025-12-03,0.99862448,0.00137552
SEG-050,2025-11-21,13,2025-12-04,0.99850968,0.00149032
SEG-050,2025-11-21,14,2025-12-05,0.99839486,0.00160514
SEG-050,2025-11-21,15,2025-12-06,0.99828001,0.00171999
SEG-050,2025-11-21,16,2025-12-07,0.99816514,0.00183486
SEG-050,2025-11-21,17,2025-12-08,0.99805024,0.00194976
SEG-050,2025-11-21,18,2025-12-09,0.99793531,0.00206469
SEG-050,2025-11-21,19,2025-12-10,0.99782036,0.00217964
SEG-050,2025-11-21,20,2025-12-11,0.99770539,0.00229461
SEG-050,2025-11-21,21,2025-12-12,0.99759038,0.00240962
SEG-050,2025-11-21,22,2025-12-13,0.99747536,0.00252464
SEG-050,2025-11-21,23,2025-12-14,0.99736031,0.00263969
SEG-050,2025-11-21,24,2025-12-15,0.99724523,0.00275477
SEG-050,2025-11-21,25,2025-12-16,0.99713013,0.00286987
SEG-050,2025-11-21,26,2025-12-17,0.997015,0.002985
SEG-050,2025-11-21,27,2025-12-18,0.99689985,0.00310015
SEG-050,2025-11-21,28,2025-12-19,0.99678467,0.00321533
SEG-050,2025-11-21,29,2025-12-20,0.99666947,0.00333053
SEG-050,2025-11-21,30,2025-12-21,0.99655424,0.00344576
SEG-051,2025-11-21,1,2025-11-22,0.99995301,4.699e-05
SEG-051,2025-11-21,2,2025-11-23,0.99990601,9.399e-05
SEG-051,2025-11-21,3,2025-11-24,0.999859,0.000141
SEG-051,2025-11-21,4,2025-11-25,0.99981197,0.00018803
SEG-051,2025-11-21,5,2025-11-26,0.99976492,0.00023508
SEG-051,2025-11-21,6,2025-11-27,0.99971787,0.00028213
SEG-051,2025-11-21,7,2025-11-28,0.99967079,0.00032921
SEG-051,2025-11-21,8,2025-11-29,0.99962371,0.00037629
SEG-051,2025-11-21,9,2025-11-30,0.99957661,0.00042339
SEG-051,2025-11-21,10,2025-12-01,0.9995295,0.0004705
SEG-051,2025-11-21,11,2025-12-02,0.99948237,0.00051763
SEG-051,2025-11-21,12,2025-12-03,0.99943523,0.00056477
SEG-051,2025-11-21,13,2025-12-04,0.99938808,0.00061192
SEG-051,2025-11-21,14,2025-12-05,0.99934091,0.00065909
SEG-051,2025-11-21,15,2025-12-06,0.99929373,0.00070627
SEG-051,2025-11-21,16,2025-12-07,0.99924653,0.00075347
SEG-051,2025-11-21,17,2025-12-08,0.99919932,0.00080068
SEG-051,2025-11-21,18,2025-12-09,0.9991521,0.0008479
SEG-051,2025-11-21,19,2025-12-10,0.99910486,0.00089514
SEG-051,2025-11-21,20,2025-12-11,0.99905761,0.00094239
SEG-051,2025-11-21,21,2025-12-12,0.99901035,0.00098965
SEG-051,2025-11-21,22,2025-12-13,0.99896307,0.00103693
SEG-051,2025-11-21,23,2025-12-14,0.99891578,0.00108422
SEG-051,2025-11-21,24,2025-12-15,0.99886847,0.00113153
SEG-051,2025-11-21,25,2025-12-16,0.99882115,0.00117885
SEG-051,2025-11-21,26,2025-12-17,0.99877382,0.00122618
SEG-051,2025-11-21,27,2025-12-18,0.99872647,0.00127353
SEG-051,2025-11-21,28,2025-12-19,0.99867912,0.00132088
SEG-051,2025-11-21,29,2025-12-20,0.99863174,0.00136826
SEG-051,2025-11-21,30,2025-12-21,0.99858436,0.00141564
SEG-052,2025-11-21,1,2025-11-22,0.99988664,0.00011336
SEG-052,2025-11-21,2,2025-11-23,0.99977326,0.00022674
SEG-052,2025-11-21,3,2025-11-24,0.99965985,0.00034015
SEG-052,2025-11-21,4,2025-11-25,0.99954641,0.00045359
SEG-052,2025-11-21,5,2025-11-26,0.99943295,0.00056705
SEG-052,2025-11-21,6,2025-11-27,0.99931946,0.00068054
SEG-052,2025-11-21,7,2025-11-28,0.99920595,0.00079405
SEG-052,2025-11-21,8,2025-11-29,0.99909241,0.00090759
SEG-052,2025-11-21,9,2025-11-30,0.99897884,0.00102116
SEG-052,2025-11-21,10,2025-12-01,0.99886525,0.00113475
SEG-052,2025-11-21,11,2025-12-02,0.99875163,0.00124837
SEG-052,2025-11-21,12,2025-12-03,0.99863799,0.00136201
SEG-052,2025-11-21,13,2025-12-04,0.99852432,0.00147568
SEG-052,2025-11-21,14,2025-12-05,0.99841063,0.00158937
SEG-052,2025-11-21,15,2025-12-06,0.99829691,0.00170309
SEG-052,2025-11-21,16,2025-12-07,0.99818316,0.00181684
SEG-052,2025-11-21,17,2025-12-08,0.99806939,0.00193061
SEG-052,2025-11-21,18,2025-12-09,0.99795559,0.00204441
SEG-052,2025-11-21,19,2025-12-10,0.99784177,0.00215823
SEG-052,2025-11-21,20,2025-12-11,0.99772792,0.00227208
SEG-052,2025-11-21,21,2025-12-12,0.99761405,0.00238595
SEG-052,2025-11-21,22,2025-12-13,0.99750015,0.00249985
SEG-052,2025-11-21,23,2025-12-14,0.99738622,0.00261378
SEG-052,2025-11-21,24,2025-12-15,0.99727228,0.00272772
SEG-052,2025-11-21,25,2025-12-16,0.9971583,0.0028417
SEG-052,2025-11-21,26,2025-12-17,0.9970443,0.0029557
SEG-052,2025-11-21,27,2025-12-18,0.99693028,0.00306972
SEG-052,2025-11-21,28,2025-12-19,0.99681623,0.00318377
SEG-052,2025-11-21,29,2025-12-20,0.99670216,0.00329784
SEG-052,2025-11-21,30,2025-12-21,0.99658806,0.00341194
SEG-053,2025-11-21,1,2025-11-22,0.99973484,0.00026516
SEG-053,2025-11-21,2,2025-11-23,0.99946966,0.00053034
SEG-053,2025-11-21,3,2025-11-24,0.99920446,0.00079554
SEG-053,2025-11-21,4,2025-11-25,0.99893924,0.00106076
SEG-053,2025-11-21,5,2025-11-26,0.998674,0.001326
SEG-053,2025-11-21,6,2025-11-27,0.99840874,0.00159126
SEG-053,2025-11-21,7,2025-11-28,0.99814346,0.00185654
SEG-053,2025-11-21,8,2025-11-29,0.99787816,0.00212184
SEG-053,2025-11-21,9,2025-11-30,0.99761283,0.00238717
SEG-053,2025-11-21,10,2025-12-01,0.99734749,0.00265251
SEG-053,2025-11-21,11,2025-12-02,0.99708213,0.00291787
SEG-053,2025-11-21,12,2025-12-03,0.99681674,0.00318326
SEG-053,2025-11-21,13,2025-12-04,0.99655134,0.00344866
SEG-053,2025-11-21,14,2025-12-05,0.99628592,0.00371408
SEG-053,2025-11-21,15,2025-12-06,0.99602048,0.00397952
SEG-053,2025-11-21,16,2025-12-07,0.99575502,0.00424498
SEG-053,2025-11-21,17,2025-12-08,0.99548954,0.00451046
SEG-053,2025-11-21,18,2025-12-09,0.99522404,0.00477596
SEG-053,2025-11-21,19,2025-12-10,0.99495852,0.00504148
SEG-053,2025-11-21,20,2025-12-11,0.99469298,0.00530702
SEG-053,2025-11-21,21,2025-12-12,0.99442743,0.00557257
SEG-053,2025-11-21,22,2025-12-13,0.99416186,0.00583814
SEG-053,2025-11-21,23,2025-12-14,0.99389627,0.00610373
SEG-053,2025-11-21,24,2025-12-15,0.99363066,0.00636934
SEG-053,2025-11-21,25,2025-12-16,0.99336503,0.00663497
SEG-053,2025-11-21,26,2025-12-17,0.99309939,0.00690061
SEG-053,2025-11-21,27,2025-12-18,0.99283373,0.00716627
SEG-053,2025-11-21,28,2025-12-19,0.99256805,0.00743195
SEG-053,2025-11-21,29,2025-12-20,0.99230235,0.00769765
SEG-053,2025-11-21,30,2025-12-21,0.99203664,0.00796336
SEG-054,2025-11-21,1,2025-11-22,0.99987338,0.00012662
SEG-054,2025-11-21,2,2025-11-23,0.99974672,0.00025328
SEG-054,2025-11-21,3,2025-11-24,0.99962004,0.00037996
SEG-054,2025-11-21,4,2025-11-25,0.99949333,0.00050667
SEG-054,2025-11-21,5,2025-11-26,0.9993666,0.0006334
SEG-054,2025-11-21,6,2025-11-27,0.99923984,0.00076016
SEG-054,2025-11-21,7,2025-11-28,0.99911305,0.00088695
SEG-054,2025-11-21,8,2025-11-29,0.99898623,0.00101377
SEG-054,2025-11-21,9,2025-11-30,0.99885938,0.00114062
SEG-054,2025-11-21,10,2025-12-01,0.99873251,0.00126749
SEG-054,2025-11-21,11,2025-12-02,0.99860561,0.00139439
SEG-054,2025-11-21,12,2025-12-03,0.99847868,0.00152132
SEG-054,2025-11-21,13,2025-12-04,0.99835173,0.00164827
SEG-054,2025-11-21,14,2025-12-05,0.99822475,0.00177525
SEG-054,2025-11-21,15,2025-12-06,0.99809774,0.00190226
SEG-054,2025-11-21,16,2025-12-07,0.99797071,0.00202929
SEG-054,2025-11-21,17,2025-12-08,0.99784365,0.00215635
SEG-054,2025-11-21,18,2025-12-09,0.99771656,0.00228344
SEG-054,2025-11-21,19,2025-12-10,0.99758945,0.00241055
SEG-054,2025-11-21,20,2025-12-11,0.9974623,0.0025377
SEG-054,2025-11-21,21,2025-12-12,0.99733514,0.00266486
SEG-054,2025-11-21,22,2025-12-13,0.99720794,0.00279206
SEG-054,2025-11-21,23,2025-12-14,0.99708072,0.00291928
SEG-054,2025-11-21,24,2025-12-15,0.99695348,0.00304652
SEG-054,2025-11-21,25,2025-12-16,0.9968262,0.0031738
SEG-054,2025-11-21,26,2025-12-17,0.9966989,0.0033011
SEG-054,2025-11-21,27,2025-12-18,0.99657158,0.00342842
SEG-054,2025-11-21,28,2025-12-19,0.99644422,0.00355578
SEG-054,2025-11-21,29,2025-12-20,0.99631685,0.00368315
SEG-054,2025-11-21,30,2025-12-21,0.99618944,0.00381056
SEG-055,2025-11-21,1,2025-11-22,0.99964018,0.00035982
SEG-055,2025-11-21,2,2025-11-23,0.99928036,0.00071964
SEG-055,2025-11-21,3,2025-11-24,0.99892055,0.00107945
SEG-055,2025-11-21,4,2025-11-25,0.99856074,0.00143926
SEG-055,2025-11-21,5,2025-11-26,0.99820094,0.00179906
SEG-055,2025-11-21,6,2025-11-27,0.99784114,0.00215886
SEG-055,2025-11-21,7,2025-11-28,0.99748135,0.00251865
SEG-055,2025-11-21,8,2025-11-29,0.99712157,0.00287843
SEG-055,2025-11-21,9,2025-11-30,0.9967618,0.0032382
SEG-055,2025-11-21,10,2025-12-01,0.99640203,0.00359797
SEG-055,2025-11-21,11,2025-12-02,0.99604227,0.00395773
SEG-055,2025-11-21,12,2025-12-03,0.99568251,0.00431749
SEG-055,2025-11-21,13,2025-12-04,0.99532277,0.00467723
SEG-055,2025-11-21,14,2025-12-05,0.99496303,0.00503697
SEG-055,2025-11-21,15,2025-12-06,0.9946033,0.0053967
SEG-055,2025-11-21,16,2025-12-07,0.99424357,0.00575643
SEG-055,2025-11-21,17,2025-12-08,0.99388386,0.00611614
SEG-055,2025-11-21,18,2025-12-09,0.99352415,0.00647585
SEG-055,2025-11-21,19,2025-12-10,0.99316446,0.00683554
SEG-055,2025-11-21,20,2025-12-11,0.99280477,0.00719523
