segment_id,month,division,asset_type,age_years,freight_density_class,monsoon_exposure,grade3_defects_previous_90d,defect_count_month,failure_event,right_censored,monsoon_month
SEG-040,2024-11-26,Mughal Sarai,Track,9.6,Low,Medium,0,0,0,1,0
SEG-040,2024-12-26,Mughal Sarai,Track,9.6,Low,Medium,0,0,0,1,0
SEG-040,2025-01-25,Mughal Sarai,Track,9.6,Low,Medium,0,0,0,1,0
SEG-040,2025-02-24,Mughal Sarai,Track,9.6,Low,Medium,0,0,1,1,0
SEG-040,2025-03-26,Mughal Sarai,Track,9.6,Low,Medium,0,0,0,0,0
SEG-040,2025-04-25,Mughal Sarai,Track,9.6,Low,Medium,0,0,0,0,0
SEG-040,2025-05-25,Mughal Sarai,Track,9.6,Low,Medium,0,0,0,0,0
SEG-040,2025-06-24,Mughal Sarai,Track,9.6,Low,Medium,0,0,0,0,1
SEG-040,2025-07-24,Mughal Sarai,Track,9.6,Low,Medium,0,0,0,0,1
SEG-040,2025-08-23,Mughal Sarai,Track,9.6,Low,Medium,0,0,0,0,1
SEG-040,2025-09-22,Mughal Sarai,Track,9.6,Low,Medium,0,0,0,0,1
SEG-040,2025-10-22,Mughal Sarai,Track,9.6,Low,Medium,0,0,0,0,0
SEG-040,2025-11-21,Mughal Sarai,Track,9.6,Low,Medium,0,0,0,0,0
SEG-041,2024-01-01,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,1,0
SEG-041,2024-01-31,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,1,0
SEG-041,2024-03-01,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,1,0
SEG-041,2024-03-31,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,1,0
SEG-041,2024-04-30,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,1,0
SEG-041,2024-05-30,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,1,0
SEG-041,2024-06-29,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,1,1
SEG-041,2024-07-29,Dhanbad,Traction/OHE,6.5,High,Low,0,1,1,1,1
SEG-041,2024-08-28,Dhanbad,Traction/OHE,6.5,High,Low,1,0,0,0,1
SEG-041,2024-09-27,Dhanbad,Traction/OHE,6.5,High,Low,1,0,0,0,1
SEG-041,2024-10-27,Dhanbad,Traction/OHE,6.5,High,Low,1,0,0,0,0
SEG-041,2024-11-26,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,0
SEG-041,2024-12-26,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,0
SEG-041,2025-01-25,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,0
SEG-041,2025-02-24,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,0
SEG-041,2025-03-26,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,0
SEG-041,2025-04-25,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,0
SEG-041,2025-05-25,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,0
SEG-041,2025-06-24,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,1
SEG-041,2025-07-24,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,1
SEG-041,2025-08-23,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,1
SEG-041,2025-09-22,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,1
SEG-041,2025-10-22,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,0
SEG-041,2025-11-21,Dhanbad,Traction/OHE,6.5,High,Low,0,0,0,0,0
SEG-042,2024-01-01,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-042,2024-01-31,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-042,2024-03-01,Dhanbad,Track,42.3,Medium,Low,0,1,0,1,0
SEG-042,2024-03-31,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-042,2024-04-30,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-042,2024-05-30,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-042,2024-06-29,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,1
SEG-042,2024-07-29,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,1
SEG-042,2024-08-28,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,1
SEG-042,2024-09-27,Dhanbad,Track,42.3,Medium,Low,0,1,0,1,1
SEG-042,2024-10-27,Dhanbad,Track,42.3,Medium,Low,0,1,0,1,0
SEG-042,2024-11-26,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-042,2024-12-26,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-042,2025-01-25,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-042,2025-02-24,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-042,2025-03-26,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-042,2025-04-25,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-042,2025-05-25,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-042,2025-06-24,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,1
SEG-042,2025-07-24,Dhanbad,Track,42.3,Medium,Low,0,1,0,1,1
SEG-042,2025-08-23,Dhanbad,Track,42.3,Medium,Low,1,0,0,1,1
SEG-042,2025-09-22,Dhanbad,Track,42.3,Medium,Low,1,0,0,1,1
SEG-042,2025-10-22,Dhanbad,Track,42.3,Medium,Low,1,1,0,1,0
SEG-042,2025-11-21,Dhanbad,Track,42.3,Medium,Low,0,0,0,1,0
SEG-043,2024-01-01,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2024-01-31,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2024-03-01,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2024-03-31,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2024-04-30,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2024-05-30,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2024-06-29,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,1
SEG-043,2024-07-29,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,1
SEG-043,2024-08-28,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,1
SEG-043,2024-09-27,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,1
SEG-043,2024-10-27,Dhanbad,S&T,13.0,Medium,Low,0,1,0,1,0
SEG-043,2024-11-26,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2024-12-26,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2025-01-25,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2025-02-24,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2025-03-26,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2025-04-25,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2025-05-25,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2025-06-24,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,1
SEG-043,2025-07-24,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,1
SEG-043,2025-08-23,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,1
SEG-043,2025-09-22,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,1
SEG-043,2025-10-22,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-043,2025-11-21,Dhanbad,S&T,13.0,Medium,Low,0,0,0,1,0
SEG-044,2024-01-01,Dhanbad,S&T,21.3,High,Medium,0,1,0,1,0
SEG-044,2024-01-31,Dhanbad,S&T,21.3,High,Medium,0,1,0,1,0
SEG-044,2024-03-01,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-044,2024-03-31,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-044,2024-04-30,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-044,2024-05-30,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-044,2024-06-29,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,1
SEG-044,2024-07-29,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,1
SEG-044,2024-08-28,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,1
SEG-044,2024-09-27,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,1
SEG-044,2024-10-27,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-044,2024-11-26,Dhanbad,S&T,21.3,High,Medium,0,1,0,1,0
SEG-044,2024-12-26,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-044,2025-01-25,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-044,2025-02-24,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-044,2025-03-26,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-044,2025-04-25,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-044,2025-05-25,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-044,2025-06-24,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,1
SEG-044,2025-07-24,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,1
SEG-044,2025-08-23,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,1
SEG-044,2025-09-22,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,1
SEG-044,2025-10-22,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-044,2025-11-21,Dhanbad,S&T,21.3,High,Medium,0,0,0,1,0
SEG-045,2024-01-01,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,0
SEG-045,2024-01-31,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,0
SEG-045,2024-03-01,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,0
SEG-045,2024-03-31,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,0
SEG-045,2024-04-30,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,0
SEG-045,2024-05-30,Dhanbad,Traction/OHE,49.8,Low,Low,0,1,0,1,0
SEG-045,2024-06-29,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,1
SEG-045,2024-07-29,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,1
SEG-045,2024-08-28,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,1
SEG-045,2024-09-27,Dhanbad,Traction/OHE,49.8,Low,Low,0,1,0,1,1
SEG-045,2024-10-27,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,0
SEG-045,2024-11-26,Dhanbad,Traction/OHE,49.8,Low,Low,0,1,0,1,0
SEG-045,2024-12-26,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,0
SEG-045,2025-01-25,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,0
SEG-045,2025-02-24,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,0
SEG-045,2025-03-26,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,0
SEG-045,2025-04-25,Dhanbad,Traction/OHE,49.8,Low,Low,0,2,0,1,0
SEG-045,2025-05-25,Dhanbad,Traction/OHE,49.8,Low,Low,1,0,0,1,0
SEG-045,2025-06-24,Dhanbad,Traction/OHE,49.8,Low,Low,1,0,0,1,1
SEG-045,2025-07-24,Dhanbad,Traction/OHE,49.8,Low,Low,1,1,0,1,1
SEG-045,2025-08-23,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,1
SEG-045,2025-09-22,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,1
SEG-045,2025-10-22,Dhanbad,Traction/OHE,49.8,Low,Low,0,1,0,1,0
SEG-045,2025-11-21,Dhanbad,Traction/OHE,49.8,Low,Low,0,0,0,1,0
SEG-046,2024-01-01,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2024-01-31,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2024-03-01,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2024-03-31,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2024-04-30,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2024-05-30,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2024-06-29,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,1
SEG-046,2024-07-29,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,1
SEG-046,2024-08-28,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,1
SEG-046,2024-09-27,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,1
SEG-046,2024-10-27,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2024-11-26,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2024-12-26,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2025-01-25,Howrah,Traction/OHE,48.5,Medium,High,0,1,0,1,0
SEG-046,2025-02-24,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2025-03-26,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2025-04-25,Howrah,Traction/OHE,48.5,Medium,High,0,1,0,1,0
SEG-046,2025-05-25,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2025-06-24,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,1
SEG-046,2025-07-24,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,1
SEG-046,2025-08-23,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,1
SEG-046,2025-09-22,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,1
SEG-046,2025-10-22,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-046,2025-11-21,Howrah,Traction/OHE,48.5,Medium,High,0,0,0,1,0
SEG-047,2024-01-01,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2024-01-31,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2024-03-01,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2024-03-31,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2024-04-30,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2024-05-30,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2024-06-29,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,1
SEG-047,2024-07-29,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,1
SEG-047,2024-08-28,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,1
SEG-047,2024-09-27,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,1
SEG-047,2024-10-27,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2024-11-26,Howrah,Traction/OHE,30.5,High,Low,0,1,0,1,0
SEG-047,2024-12-26,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2025-01-25,Howrah,Traction/OHE,30.5,High,Low,0,1,0,1,0
SEG-047,2025-02-24,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2025-03-26,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2025-04-25,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2025-05-25,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2025-06-24,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,1
SEG-047,2025-07-24,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,1
SEG-047,2025-08-23,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,1
SEG-047,2025-09-22,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,1
SEG-047,2025-10-22,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-047,2025-11-21,Howrah,Traction/OHE,30.5,High,Low,0,0,0,1,0
SEG-048,2024-01-01,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2024-01-31,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2024-03-01,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2024-03-31,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2024-04-30,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2024-05-30,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2024-06-29,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,1
SEG-048,2024-07-29,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,1
SEG-048,2024-08-28,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,1
SEG-048,2024-09-27,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,1
SEG-048,2024-10-27,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2024-11-26,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2024-12-26,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2025-01-25,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2025-02-24,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2025-03-26,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2025-04-25,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2025-05-25,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2025-06-24,Howrah,Traction/OHE,11.7,Low,High,0,1,0,1,1
SEG-048,2025-07-24,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,1
SEG-048,2025-08-23,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,1
SEG-048,2025-09-22,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,1
SEG-048,2025-10-22,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-048,2025-11-21,Howrah,Traction/OHE,11.7,Low,High,0,0,0,1,0
SEG-049,2024-01-01,Howrah,Traction/OHE,47.3,High,High,0,0,0,1,0
SEG-049,2024-01-31,Howrah,Traction/OHE,47.3,High,High,0,1,0,1,0
SEG-049,2024-03-01,Howrah,Traction/OHE,47.3,High,High,0,0,0,1,0
SEG-049,2024-03-31,Howrah,Traction/OHE,47.3,High,High,0,0,0,1,0
SEG-049,2024-04-30,Howrah,Traction/OHE,47.3,High,High,0,0,0,1,0
SEG-049,2024-05-30,Howrah,Traction/OHE,47.3,High,High,0,0,0,1,0
SEG-049,2024-06-29,Howrah,Traction/OHE,47.3,High,High,0,0,0,1,1
SEG-049,2024-07-29,Howrah,Traction/OHE,47.3,High,High,0,0,1,1,1
SEG-049,2024-08-28,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,1
SEG-049,2024-09-27,Howrah,Traction/OHE,47.3,High,High,0,1,0,0,1
SEG-049,2024-10-27,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,0
SEG-049,2024-11-26,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,0
SEG-049,2024-12-26,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,0
SEG-049,2025-01-25,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,0
SEG-049,2025-02-24,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,0
SEG-049,2025-03-26,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,0
SEG-049,2025-04-25,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,0
SEG-049,2025-05-25,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,0
SEG-049,2025-06-24,Howrah,Traction/OHE,47.3,High,High,0,1,0,0,1
SEG-049,2025-07-24,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,1
SEG-049,2025-08-23,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,1
SEG-049,2025-09-22,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,1
SEG-049,2025-10-22,Howrah,Traction/OHE,47.3,High,High,0,0,0,0,0
SEG-049,2025-11-21,Howrah,Traction/OHE,47.3,High,High,0,1,0,0,0
SEG-050,2024-01-01,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2024-01-31,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2024-03-01,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2024-03-31,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2024-04-30,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2024-05-30,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2024-06-29,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,1
SEG-050,2024-07-29,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,1
SEG-050,2024-08-28,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,1
SEG-050,2024-09-27,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,1
SEG-050,2024-10-27,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2024-11-26,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2024-12-26,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2025-01-25,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2025-02-24,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2025-03-26,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2025-04-25,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2025-05-25,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2025-06-24,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,1
SEG-050,2025-07-24,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,1
SEG-050,2025-08-23,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,1
SEG-050,2025-09-22,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,1
SEG-050,2025-10-22,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-050,2025-11-21,Howrah,Traction/OHE,6.9,Low,Medium,0,0,0,1,0
SEG-051,2024-01-01,Chennai,S&T,17.8,High,Low,0,1,0,1,0
SEG-051,2024-01-31,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2024-03-01,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2024-03-31,Chennai,S&T,17.8,High,Low,0,2,0,1,0
SEG-051,2024-04-30,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2024-05-30,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2024-06-29,Chennai,S&T,17.8,High,Low,0,0,0,1,1
SEG-051,2024-07-29,Chennai,S&T,17.8,High,Low,0,0,0,1,1
SEG-051,2024-08-28,Chennai,S&T,17.8,High,Low,0,0,0,1,1
SEG-051,2024-09-27,Chennai,S&T,17.8,High,Low,0,0,0,1,1
SEG-051,2024-10-27,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2024-11-26,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2024-12-26,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2025-01-25,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2025-02-24,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2025-03-26,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2025-04-25,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2025-05-25,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2025-06-24,Chennai,S&T,17.8,High,Low,0,0,0,1,1
SEG-051,2025-07-24,Chennai,S&T,17.8,High,Low,0,0,0,1,1
SEG-051,2025-08-23,Chennai,S&T,17.8,High,Low,0,0,0,1,1
SEG-051,2025-09-22,Chennai,S&T,17.8,High,Low,0,0,0,1,1
SEG-051,2025-10-22,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-051,2025-11-21,Chennai,S&T,17.8,High,Low,0,0,0,1,0
SEG-052,2024-01-01,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2024-01-31,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2024-03-01,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2024-03-31,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2024-04-30,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2024-05-30,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2024-06-29,Chennai,Track,24.5,High,Medium,0,0,0,1,1
SEG-052,2024-07-29,Chennai,Track,24.5,High,Medium,0,0,0,1,1
SEG-052,2024-08-28,Chennai,Track,24.5,High,Medium,0,0,0,1,1
SEG-052,2024-09-27,Chennai,Track,24.5,High,Medium,0,0,0,1,1
SEG-052,2024-10-27,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2024-11-26,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2024-12-26,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2025-01-25,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2025-02-24,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2025-03-26,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2025-04-25,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2025-05-25,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2025-06-24,Chennai,Track,24.5,High,Medium,0,0,0,1,1
SEG-052,2025-07-24,Chennai,Track,24.5,High,Medium,0,0,0,1,1
SEG-052,2025-08-23,Chennai,Track,24.5,High,Medium,0,0,0,1,1
SEG-052,2025-09-22,Chennai,Track,24.5,High,Medium,0,0,0,1,1
SEG-052,2025-10-22,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-052,2025-11-21,Chennai,Track,24.5,High,Medium,0,0,0,1,0
SEG-053,2024-01-01,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-053,2024-01-31,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-053,2024-03-01,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-053,2024-03-31,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-053,2024-04-30,Chennai,Track,49.8,Medium,High,0,1,0,1,0
SEG-053,2024-05-30,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-053,2024-06-29,Chennai,Track,49.8,Medium,High,0,1,0,1,1
SEG-053,2024-07-29,Chennai,Track,49.8,Medium,High,1,0,0,1,1
SEG-053,2024-08-28,Chennai,Track,49.8,Medium,High,1,0,0,1,1
SEG-053,2024-09-27,Chennai,Track,49.8,Medium,High,1,1,0,1,1
