task_id,segment_id,department,min_duration_hrs,preferred_window,claimed_criticality,defect_count,avg_severity,max_severity,failure_probability_30d,risk_score,risk_normalized,evidence_score,claim_ratio,inflated_claim,claim_status,claimed_priority,auction_score,priority_score,auction_rank,segment_group,normalized_window
TASK-00010,SEG-001,Engineering,1.65,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,378,0,07:00-11:00
TASK-00382,SEG-032,Engineering,7.68,07:00-11:00,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,392,0,07:00-11:00
TASK-00388,SEG-032,Engineering,3.46,07:00-11:00,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,394,0,07:00-11:00
TASK-00383,SEG-032,Engineering,5.63,07:00-11:00,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,393,0,07:00-11:00
TASK-00491,SEG-041,Electrical,6.44,07:00-11:00,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,396,0,07:00-11:00
TASK-00482,SEG-041,Electrical,7.07,07:00-11:00,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,395,0,07:00-11:00
TASK-00025,SEG-003,S&T,4.47,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,381,0,07:00-11:00
TASK-00024,SEG-003,S&T,2.92,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,380,0,07:00-11:00
TASK-00002,SEG-001,Engineering,7.87,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,370,0,07:00-11:00
TASK-00001,SEG-001,Engineering,5.62,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,369,0,07:00-11:00
TASK-00004,SEG-001,Engineering,5.09,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,372,0,07:00-11:00
TASK-00033,SEG-003,S&T,6.36,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,389,0,07:00-11:00
TASK-00031,SEG-003,S&T,2.84,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,387,0,07:00-11:00
TASK-00032,SEG-003,S&T,3.97,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,388,0,07:00-11:00
TASK-00026,SEG-003,S&T,5.48,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,382,0,07:00-11:00
TASK-00027,SEG-003,S&T,6.33,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,383,0,07:00-11:00
TASK-00028,SEG-003,S&T,4.65,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,384,0,07:00-11:00
TASK-00035,SEG-003,S&T,6.96,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,391,0,07:00-11:00
TASK-00034,SEG-003,S&T,4.33,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,390,0,07:00-11:00
TASK-00023,SEG-003,S&T,2.46,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,379,0,07:00-11:00
TASK-00003,SEG-001,Engineering,1.99,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,371,0,07:00-11:00
TASK-00005,SEG-001,Engineering,2.87,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,373,0,07:00-11:00
TASK-00030,SEG-003,S&T,6.09,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,386,0,07:00-11:00
TASK-00492,SEG-041,Electrical,3.52,07:00-11:00,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,397,0,07:00-11:00
TASK-00029,SEG-003,S&T,3.68,07:00-11:00,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,INFLATED,1.0,0.15,15.0,385,0,07:00-11:00
TASK-00167,SEG-014,Engineering,5.69,07:00-11:00,2,1.0,0.0,0.0,0.0062129498,0.621295,0.00621295,0.00372776994,0.4,False,SUPPORTED,0.4,0.123479251949,12.35,398,0,07:00-11:00
TASK-00169,SEG-014,Engineering,5.43,07:00-11:00,2,1.0,0.0,0.0,0.0062129498,0.621295,0.00621295,0.00372776994,0.4,False,SUPPORTED,0.4,0.123479251949,12.35,399,0,07:00-11:00
TASK-00333,SEG-028,S&T,1.67,07:00-11:00,2,0.0,0.0,0.0,0.004336059,0.4336059,0.004336059,0.0026016354,0.4,False,SUPPORTED,0.4,0.12242819304000001,12.24,401,0,07:00-11:00
TASK-00342,SEG-028,S&T,3.94,07:00-11:00,2,0.0,0.0,0.0,0.004336059,0.4336059,0.004336059,0.0026016354,0.4,False,SUPPORTED,0.4,0.12242819304000001,12.24,404,0,07:00-11:00
TASK-00338,SEG-028,S&T,2.2,07:00-11:00,2,0.0,0.0,0.0,0.004336059,0.4336059,0.004336059,0.0026016354,0.4,False,SUPPORTED,0.4,0.12242819304000001,12.24,402,0,07:00-11:00
TASK-00339,SEG-028,S&T,4.36,07:00-11:00,2,0.0,0.0,0.0,0.004336059,0.4336059,0.004336059,0.0026016354,0.4,False,SUPPORTED,0.4,0.12242819304000001,12.24,403,0,07:00-11:00
TASK-00332,SEG-028,S&T,2.16,07:00-11:00,2,0.0,0.0,0.0,0.004336059,0.4336059,0.004336059,0.0026016354,0.4,False,SUPPORTED,0.4,0.12242819304000001,12.24,400,0,07:00-11:00
TASK-00239,SEG-020,Engineering,2.9,07:00-11:00,2,1.0,0.0,0.0,0.004031539,0.4031539,0.004031539,0.0024189233999999996,0.4,False,SUPPORTED,0.4,0.12225766184,12.23,405,0,07:00-11:00
TASK-00143,SEG-012,Electrical,5.4,07:00-11:00,2,0.0,0.0,0.0,0.0026769638,0.26769638,0.0026769638,0.00160617828,0.4,False,SUPPORTED,0.4,0.12149909972799999,12.15,409,0,07:00-11:00
TASK-00142,SEG-012,Electrical,3.8,07:00-11:00,2,0.0,0.0,0.0,0.0026769638,0.26769638,0.0026769638,0.00160617828,0.4,False,SUPPORTED,0.4,0.12149909972799999,12.15,408,0,07:00-11:00
TASK-00148,SEG-012,Electrical,6.32,07:00-11:00,2,0.0,0.0,0.0,0.0026769638,0.26769638,0.0026769638,0.00160617828,0.4,False,SUPPORTED,0.4,0.12149909972799999,12.15,410,0,07:00-11:00
TASK-00139,SEG-012,Electrical,3.53,07:00-11:00,2,0.0,0.0,0.0,0.0026769638,0.26769638,0.0026769638,0.00160617828,0.4,False,SUPPORTED,0.4,0.12149909972799999,12.15,407,0,07:00-11:00
TASK-00136,SEG-012,Electrical,3.42,07:00-11:00,2,0.0,0.0,0.0,0.0026769638,0.26769638,0.0026769638,0.00160617828,0.4,False,SUPPORTED,0.4,0.12149909972799999,12.15,406,0,07:00-11:00
TASK-00209,SEG-018,Electrical,3.79,07:00-11:00,2,0.0,0.0,0.0,0.0021221638,0.21221638,0.0021221638,0.00127329828,0.4,False,SUPPORTED,0.4,0.12118841172799999,12.12,411,0,07:00-11:00
TASK-00211,SEG-018,Electrical,4.84,07:00-11:00,2,0.0,0.0,0.0,0.0021221638,0.21221638,0.0021221638,0.00127329828,0.4,False,SUPPORTED,0.4,0.12118841172799999,12.12,412,0,07:00-11:00
TASK-00216,SEG-018,Electrical,6.08,07:00-11:00,2,0.0,0.0,0.0,0.0021221638,0.21221638,0.0021221638,0.00127329828,0.4,False,SUPPORTED,0.4,0.12118841172799999,12.12,413,0,07:00-11:00
TASK-00363,SEG-030,Electrical,6.09,07:00-11:00,2,0.0,0.0,0.0,0.0018312335,0.18312335,0.0018312335,0.0010987401,0.4,False,SUPPORTED,0.4,0.12102549075999999,12.1,414,0,07:00-11:00
TASK-00403,SEG-034,S&T,1.94,07:00-11:00,2,0.0,0.0,0.0,0.0017865896,0.17865896,0.0017865896,0.00107195376,0.4,False,SUPPORTED,0.4,0.12100049017600001,12.1,417,0,07:00-11:00
TASK-00399,SEG-034,S&T,4.87,07:00-11:00,2,0.0,0.0,0.0,0.0017865896,0.17865896,0.0017865896,0.00107195376,0.4,False,SUPPORTED,0.4,0.12100049017600001,12.1,415,0,07:00-11:00
TASK-00400,SEG-034,S&T,4.72,07:00-11:00,2,0.0,0.0,0.0,0.0017865896,0.17865896,0.0017865896,0.00107195376,0.4,False,SUPPORTED,0.4,0.12100049017600001,12.1,416,0,07:00-11:00
TASK-00393,SEG-033,S&T,3.54,07:00-11:00,2,0.0,0.0,0.0,0.0013402104,0.13402104,0.0013402104,0.00080412624,0.4,False,SUPPORTED,0.4,0.120750517824,12.08,418,0,07:00-11:00
TASK-00413,SEG-035,Electrical,3.16,07:00-11:00,2,0.0,0.0,0.0,0.0009829998,0.09829998,0.0009829997999999999,0.00058979988,0.4,False,SUPPORTED,0.4,0.12055047988800001,12.06,426,0,07:00-11:00
TASK-00412,SEG-035,Electrical,4.46,07:00-11:00,2,0.0,0.0,0.0,0.0009829998,0.09829998,0.0009829997999999999,0.00058979988,0.4,False,SUPPORTED,0.4,0.12055047988800001,12.06,425,0,07:00-11:00
TASK-00419,SEG-035,Electrical,5.1,07:00-11:00,2,0.0,0.0,0.0,0.0009829998,0.09829998,0.0009829997999999999,0.00058979988,0.4,False,SUPPORTED,0.4,0.12055047988800001,12.06,427,0,07:00-11:00
TASK-00346,SEG-029,Electrical,1.98,07:00-11:00,2,0.0,0.0,0.0,0.0011402369,0.114023685,0.00114023685,0.0006841421249999999,0.4,False,SUPPORTED,0.4,0.12063853264874999,12.06,420,0,07:00-11:00
TASK-00374,SEG-031,Engineering,7.12,07:00-11:00,2,1.0,0.0,0.0,0.0010365844,0.10365844,0.0010365844,0.00062195064,0.4,False,SUPPORTED,0.4,0.12058048726399999,12.06,424,0,07:00-11:00
TASK-00353,SEG-029,Electrical,6.9,07:00-11:00,2,0.0,0.0,0.0,0.0011402369,0.114023685,0.00114023685,0.0006841421249999999,0.4,False,SUPPORTED,0.4,0.12063853264874999,12.06,421,0,07:00-11:00
TASK-00371,SEG-031,Engineering,2.24,07:00-11:00,2,1.0,0.0,0.0,0.0010365844,0.10365844,0.0010365844,0.00062195064,0.4,False,SUPPORTED,0.4,0.12058048726399999,12.06,423,0,07:00-11:00
TASK-00368,SEG-031,Engineering,5.95,07:00-11:00,2,1.0,0.0,0.0,0.0010365844,0.10365844,0.0010365844,0.00062195064,0.4,False,SUPPORTED,0.4,0.12058048726399999,12.06,422,0,07:00-11:00
TASK-00111,SEG-009,S&T,3.87,07:00-11:00,2,1.0,0.0,0.0,0.0011402369,0.114023685,0.00114023685,0.0006841421249999999,0.4,False,SUPPORTED,0.4,0.12063853264874999,12.06,419,0,07:00-11:00
TASK-00199,SEG-017,Electrical,6.63,07:00-11:00,2,0.0,0.0,0.0,0.00095802546,0.095802546,0.00095802546,0.000574815276,0.4,False,SUPPORTED,0.4,0.1205364942576,12.05,436,0,07:00-11:00
TASK-00505,SEG-042,Electrical,2.47,07:00-11:00,2,1.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.4,False,SUPPORTED,0.4,0.12049947738399999,12.05,441,0,07:00-11:00
TASK-00201,SEG-017,Electrical,5.61,07:00-11:00,2,0.0,0.0,0.0,0.00095802546,0.095802546,0.00095802546,0.000574815276,0.4,False,SUPPORTED,0.4,0.1205364942576,12.05,437,0,07:00-11:00
TASK-00554,SEG-046,S&T,5.16,07:00-11:00,2,0.0,0.0,0.0,0.0009598136,0.09598136,0.0009598136,0.00057588816,0.4,False,SUPPORTED,0.4,0.12053749561599998,12.05,443,0,07:00-11:00
TASK-00552,SEG-046,S&T,7.87,07:00-11:00,2,0.0,0.0,0.0,0.0009598136,0.09598136,0.0009598136,0.00057588816,0.4,False,SUPPORTED,0.4,0.12053749561599998,12.05,442,0,07:00-11:00
TASK-00078,SEG-007,Engineering,6.01,07:00-11:00,2,2.0,0.0,0.0,0.00095802546,0.095802546,0.00095802546,0.000574815276,0.4,False,SUPPORTED,0.4,0.1205364942576,12.05,429,0,07:00-11:00
TASK-00077,SEG-007,Engineering,3.76,07:00-11:00,2,2.0,0.0,0.0,0.00095802546,0.095802546,0.00095802546,0.000574815276,0.4,False,SUPPORTED,0.4,0.1205364942576,12.05,428,0,07:00-11:00
TASK-00206,SEG-017,Electrical,4.73,07:00-11:00,2,0.0,0.0,0.0,0.00095802546,0.095802546,0.00095802546,0.000574815276,0.4,False,SUPPORTED,0.4,0.1205364942576,12.05,438,0,07:00-11:00
TASK-00498,SEG-042,Electrical,5.71,07:00-11:00,2,1.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.4,False,SUPPORTED,0.4,0.12049947738399999,12.05,440,0,07:00-11:00
TASK-00189,SEG-016,S&T,1.85,07:00-11:00,2,0.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.4,False,SUPPORTED,0.4,0.12049947738399999,12.05,432,0,07:00-11:00
TASK-00119,SEG-010,S&T,4.15,07:00-11:00,2,0.0,0.0,0.0,0.00092047453,0.09204745,0.0009204745000000001,0.000552284709,0.4,False,SUPPORTED,0.4,0.12051546572765,12.05,430,0,07:00-11:00
TASK-00194,SEG-016,S&T,2.29,07:00-11:00,2,0.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.4,False,SUPPORTED,0.4,0.12049947738399999,12.05,434,0,07:00-11:00
TASK-00190,SEG-016,S&T,1.68,07:00-11:00,2,0.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.4,False,SUPPORTED,0.4,0.12049947738399999,12.05,433,0,07:00-11:00
TASK-00188,SEG-016,S&T,7.65,07:00-11:00,2,0.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.4,False,SUPPORTED,0.4,0.12049947738399999,12.05,431,0,07:00-11:00
TASK-00197,SEG-017,Electrical,7.84,07:00-11:00,2,0.0,0.0,0.0,0.00095802546,0.095802546,0.00095802546,0.000574815276,0.4,False,SUPPORTED,0.4,0.1205364942576,12.05,435,0,07:00-11:00
TASK-00481,SEG-040,S&T,3.18,07:00-11:00,2,1.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.4,False,SUPPORTED,0.4,0.12049947738399999,12.05,439,0,07:00-11:00
TASK-00281,SEG-024,Electrical,4.45,07:00-11:00,2,2.0,0.0,0.0,0.00074899197,0.0748992,0.000748992,0.000449395191,0.4,False,SUPPORTED,0.4,0.12041943551234999,12.04,446,0,07:00-11:00
TASK-00576,SEG-048,Electrical,7.42,07:00-11:00,2,2.0,0.0,0.0,0.0007775426,0.07775426,0.0007775426000000001,0.00046652556,0.4,False,SUPPORTED,0.4,0.12043542385599999,12.04,448,0,07:00-11:00
TASK-00154,SEG-013,Engineering,6.47,07:00-11:00,2,0.0,0.0,0.0,0.0007721782,0.07721782,0.0007721782000000001,0.00046330692,0.4,False,SUPPORTED,0.4,0.120432419792,12.04,445,0,07:00-11:00
TASK-00152,SEG-013,Engineering,2.22,07:00-11:00,2,0.0,0.0,0.0,0.0007721782,0.07721782,0.0007721782000000001,0.00046330692,0.4,False,SUPPORTED,0.4,0.120432419792,12.04,444,0,07:00-11:00
TASK-00573,SEG-048,Electrical,5.15,07:00-11:00,2,2.0,0.0,0.0,0.0007775426,0.07775426,0.0007775426000000001,0.00046652556,0.4,False,SUPPORTED,0.4,0.12043542385599999,12.04,447,0,07:00-11:00
TASK-00268,SEG-023,Electrical,7.03,07:00-11:00,2,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.4,False,SUPPORTED,0.4,0.1202843189216,12.03,452,0,07:00-11:00
TASK-00447,SEG-038,Engineering,5.24,07:00-11:00,2,3.0,0.0,0.0,0.0004594326,0.04594326,0.0004594326,0.00027565955999999997,0.4,False,SUPPORTED,0.4,0.12025728225599999,12.03,459,0,07:00-11:00
TASK-00566,SEG-047,Electrical,7.09,07:00-11:00,2,1.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.4,False,SUPPORTED,0.4,0.1202843189216,12.03,462,0,07:00-11:00
TASK-00568,SEG-047,Electrical,5.03,07:00-11:00,2,1.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.4,False,SUPPORTED,0.4,0.1202843189216,12.03,464,0,07:00-11:00
TASK-00534,SEG-045,S&T,7.67,07:00-11:00,2,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.4,False,SUPPORTED,0.4,0.1202843189216,12.03,461,0,07:00-11:00
TASK-00271,SEG-023,Electrical,4.85,07:00-11:00,2,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.4,False,SUPPORTED,0.4,0.1202843189216,12.03,453,0,07:00-11:00
TASK-00442,SEG-037,Engineering,7.96,07:00-11:00,2,0.0,0.0,0.0,0.0005059242,0.050592422,0.00050592422,0.000303554526,0.4,False,SUPPORTED,0.4,0.1202833175581,12.03,458,0,07:00-11:00
TASK-00567,SEG-047,Electrical,5.56,07:00-11:00,2,1.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.4,False,SUPPORTED,0.4,0.1202843189216,12.03,463,0,07:00-11:00
TASK-00226,SEG-019,Engineering,2.57,07:00-11:00,2,1.0,0.0,0.0,0.0005059242,0.050592422,0.00050592422,0.000303554526,0.4,False,SUPPORTED,0.4,0.1202833175581,12.03,450,0,07:00-11:00
TASK-00224,SEG-019,Engineering,1.98,07:00-11:00,2,1.0,0.0,0.0,0.0005059242,0.050592422,0.00050592422,0.000303554526,0.4,False,SUPPORTED,0.4,0.1202833175581,12.03,449,0,07:00-11:00
TASK-00326,SEG-027,S&T,6.41,07:00-11:00,2,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.4,False,SUPPORTED,0.4,0.1202843189216,12.03,455,0,07:00-11:00
TASK-00327,SEG-027,S&T,2.13,07:00-11:00,2,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.4,False,SUPPORTED,0.4,0.1202843189216,12.03,456,0,07:00-11:00
TASK-00440,SEG-037,Engineering,1.73,07:00-11:00,2,0.0,0.0,0.0,0.0005059242,0.050592422,0.00050592422,0.000303554526,0.4,False,SUPPORTED,0.4,0.1202833175581,12.03,457,0,07:00-11:00
TASK-00254,SEG-021,S&T,3.95,07:00-11:00,2,1.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.4,False,SUPPORTED,0.4,0.1202843189216,12.03,451,0,07:00-11:00
TASK-00321,SEG-027,S&T,4.75,07:00-11:00,2,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.4,False,SUPPORTED,0.4,0.1202843189216,12.03,454,0,07:00-11:00
TASK-00450,SEG-038,Engineering,3.51,07:00-11:00,2,3.0,0.0,0.0,0.0004594326,0.04594326,0.0004594326,0.00027565955999999997,0.4,False,SUPPORTED,0.4,0.12025728225599999,12.03,460,0,07:00-11:00
TASK-00094,SEG-008,Engineering,4.92,07:00-11:00,2,1.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,469,0,07:00-11:00
TASK-00096,SEG-008,Engineering,7.04,07:00-11:00,2,1.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,470,0,07:00-11:00
TASK-00315,SEG-026,Engineering,4.67,07:00-11:00,2,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,476,0,07:00-11:00
TASK-00263,SEG-022,S&T,5.73,07:00-11:00,2,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,472,0,07:00-11:00
TASK-00097,SEG-008,Engineering,1.73,07:00-11:00,2,1.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,471,0,07:00-11:00
TASK-00595,SEG-050,Engineering,2.27,07:00-11:00,2,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,478,0,07:00-11:00
TASK-00309,SEG-026,Engineering,3.0,07:00-11:00,2,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,474,0,07:00-11:00
TASK-00314,SEG-026,Engineering,1.56,07:00-11:00,2,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,475,0,07:00-11:00
TASK-00307,SEG-026,Engineering,3.53,07:00-11:00,2,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,473,0,07:00-11:00
TASK-00593,SEG-050,Engineering,1.98,07:00-11:00,2,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,477,0,07:00-11:00
TASK-00063,SEG-006,Electrical,5.59,07:00-11:00,2,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,465,0,07:00-11:00
TASK-00066,SEG-006,Electrical,5.2,07:00-11:00,2,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,466,0,07:00-11:00
TASK-00068,SEG-006,Electrical,1.52,07:00-11:00,2,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,467,0,07:00-11:00
TASK-00088,SEG-008,Engineering,3.34,07:00-11:00,2,1.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.4,False,SUPPORTED,0.4,0.12022226810480001,12.02,468,0,07:00-11:00
TASK-00525,SEG-044,Engineering,6.27,07:00-11:00,2,2.0,0.0,0.0,0.00025212765,0.025212765,0.00025212765,0.00015127659,0.4,False,SUPPORTED,0.4,0.120141191484,12.01,484,0,07:00-11:00
TASK-00292,SEG-025,Engineering,6.31,07:00-11:00,2,1.0,0.0,0.0,0.00026106834,0.026106834,0.00026106834,0.000156641004,0.4,False,SUPPORTED,0.4,0.12014619827039999,12.01,479,0,07:00-11:00
TASK-00521,SEG-044,Engineering,6.01,07:00-11:00,2,2.0,0.0,0.0,0.00025212765,0.025212765,0.00025212765,0.00015127659,0.4,False,SUPPORTED,0.4,0.120141191484,12.01,483,0,07:00-11:00
TASK-00526,SEG-044,Engineering,7.2,07:00-11:00,2,2.0,0.0,0.0,0.00025212765,0.025212765,0.00025212765,0.00015127659,0.4,False,SUPPORTED,0.4,0.120141191484,12.01,485,0,07:00-11:00
TASK-00301,SEG-025,Engineering,3.25,07:00-11:00,2,1.0,0.0,0.0,0.00026106834,0.026106834,0.00026106834,0.000156641004,0.4,False,SUPPORTED,0.4,0.12014619827039999,12.01,482,0,07:00-11:00
TASK-00294,SEG-025,Engineering,5.39,07:00-11:00,2,1.0,0.0,0.0,0.00026106834,0.026106834,0.00026106834,0.000156641004,0.4,False,SUPPORTED,0.4,0.12014619827039999,12.01,480,0,07:00-11:00
TASK-00299,SEG-025,Engineering,4.18,07:00-11:00,2,1.0,0.0,0.0,0.00026106834,0.026106834,0.00026106834,0.000156641004,0.4,False,SUPPORTED,0.4,0.12014619827039999,12.01,481,0,07:00-11:00
TASK-00380,SEG-032,Engineering,2.42,07:00-11:00,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,False,SUPPORTED,0.4,0.12,12.0,487,0,07:00-11:00
TASK-00487,SEG-041,Electrical,5.99,07:00-11:00,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,False,SUPPORTED,0.4,0.12,12.0,491,0,07:00-11:00
TASK-00483,SEG-041,Electrical,4.19,07:00-11:00,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,False,SUPPORTED,0.4,0.12,12.0,489,0,07:00-11:00
TASK-00486,SEG-041,Electrical,4.12,07:00-11:00,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,False,SUPPORTED,0.4,0.12,12.0,490,0,07:00-11:00
TASK-00495,SEG-041,Electrical,7.5,07:00-11:00,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,False,SUPPORTED,0.4,0.12,12.0,492,0,07:00-11:00
TASK-00384,SEG-032,Engineering,7.79,07:00-11:00,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,False,SUPPORTED,0.4,0.12,12.0,488,0,07:00-11:00
TASK-00379,SEG-032,Engineering,2.45,07:00-11:00,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,False,SUPPORTED,0.4,0.12,12.0,486,0,07:00-11:00
TASK-00172,SEG-014,Engineering,5.91,07:00-11:00,1,1.0,0.0,0.0,0.0062129498,0.621295,0.00621295,0.00372776994,0.2,False,SUPPORTED,0.2,0.063479251949,6.35,496,0,07:00-11:00
TASK-00170,SEG-014,Engineering,4.78,07:00-11:00,1,1.0,0.0,0.0,0.0062129498,0.621295,0.00621295,0.00372776994,0.2,False,SUPPORTED,0.2,0.063479251949,6.35,494,0,07:00-11:00
TASK-00168,SEG-014,Engineering,5.27,07:00-11:00,1,1.0,0.0,0.0,0.0062129498,0.621295,0.00621295,0.00372776994,0.2,False,SUPPORTED,0.2,0.063479251949,6.35,493,0,07:00-11:00
TASK-00171,SEG-014,Engineering,4.9,07:00-11:00,1,1.0,0.0,0.0,0.0062129498,0.621295,0.00621295,0.00372776994,0.2,False,SUPPORTED,0.2,0.063479251949,6.35,495,0,07:00-11:00
TASK-00233,SEG-020,Engineering,4.36,07:00-11:00,1,1.0,0.0,0.0,0.004031539,0.4031539,0.004031539,0.0024189233999999996,0.2,False,SUPPORTED,0.2,0.06225766184,6.23,497,0,07:00-11:00
TASK-00241,SEG-020,Engineering,3.88,07:00-11:00,1,1.0,0.0,0.0,0.004031539,0.4031539,0.004031539,0.0024189233999999996,0.2,False,SUPPORTED,0.2,0.06225766184,6.23,498,0,07:00-11:00
